exp_id,task_id,template_name,pattern,status,validation_status,baseline_cost,candidate_cost,cost_ratio,point_delta,reason,decision
exp016_top100_rewrite_campaign,7,neighbor_fill_cross_1_3,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_cross_1_4,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_square_1_1,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_square_1_2,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_square_1_3,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_square_1_4,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_square_1_5,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_square_1_6,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_square_1_7,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_square_1_8,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_hline_2_1,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_hline_2_2,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_vline_2_1,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_vline_2_2,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_cross_2_1,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_cross_2_2,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_cross_2_3,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_cross_2_4,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_square_2_1,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_square_2_2,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_square_2_3,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_square_2_4,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_square_2_5,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_square_2_6,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_square_2_7,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_square_2_8,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_hline_3_1,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_hline_3_2,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_vline_3_1,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_vline_3_2,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_cross_3_1,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_cross_3_2,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_cross_3_3,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_cross_3_4,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_square_3_1,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_square_3_2,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_square_3_3,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_square_3_4,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_square_3_5,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_square_3_6,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_square_3_7,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_square_3_8,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_hline_4_1,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_hline_4_2,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_vline_4_1,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_vline_4_2,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_cross_4_1,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_cross_4_2,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_cross_4_3,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_cross_4_4,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_square_4_1,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_square_4_2,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_square_4_3,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_square_4_4,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_square_4_5,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_square_4_6,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_square_4_7,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_square_4_8,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_hline_5_1,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_hline_5_2,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_vline_5_1,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_vline_5_2,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_cross_5_1,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_cross_5_2,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_cross_5_3,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_cross_5_4,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_square_5_1,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_square_5_2,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_square_5_3,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_square_5_4,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_square_5_5,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_square_5_6,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_square_5_7,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_square_5_8,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_hline_6_1,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_hline_6_2,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_vline_6_1,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_vline_6_2,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_cross_6_1,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_cross_6_2,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_cross_6_3,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_cross_6_4,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_square_6_1,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_square_6_2,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_square_6_3,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_square_6_4,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_square_6_5,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_square_6_6,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_square_6_7,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_square_6_8,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_hline_7_1,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_hline_7_2,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_vline_7_1,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_vline_7_2,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_cross_7_1,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_cross_7_2,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_cross_7_3,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_cross_7_4,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_square_7_1,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_square_7_2,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_square_7_3,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_square_7_4,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_square_7_5,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_square_7_6,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_square_7_7,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_square_7_8,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_hline_8_1,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_hline_8_2,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_vline_8_1,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_vline_8_2,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_cross_8_1,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
exp016_top100_rewrite_campaign,7,neighbor_fill_cross_8_2,other_template_candidate,skipped,not_run,7271,,,,rule does not fit,inspect_manually
